"is"	"becomes"
"1517"	7732	2
"1518"	7733	3
"1519"	7734	3
"1520"	7735	3
"1521"	7737	7
"1522"	7741	99
"1523"	7742	2
"1524"	7743	3
"1525"	7744	4
"1526"	7745	7
"1527"	7747	7
"1528"	7751	99
"1529"	7752	2
"1530"	7753	3
"1531"	7754	7
"1532"	7755	5
"1533"	7757	7
"1534"	7771	7
"1535"	7772	7
"1536"	7773	7
"1537"	7774	7
"1538"	7775	7
"1539"	7777	7
"1540"	11111	1
"1541"	11112	1
"1542"	11113	1
"1543"	11114	1
"1544"	11115	1
"1545"	11117	1
"1546"	11121	1
"1547"	11122	2
"1548"	11123	2
"1549"	11125	2
"1550"	11127	2
"1551"	11131	1
"1552"	11132	2
"1553"	11133	3
"1554"	11135	3
"1555"	11137	3
"1556"	11141	1
"1557"	11145	99
"1558"	11151	1
"1559"	11152	2
"1560"	11153	3
"1561"	11155	1
"1562"	11157	99
"1563"	11171	1
"1564"	11172	2
"1565"	11173	3
"1566"	11175	99
"1567"	11211	1
"1568"	11212	2
"1569"	11213	2
"1570"	11215	2
"1571"	11217	2
"1572"	11221	2
"1573"	11222	2
"1574"	11223	2
"1575"	11224	2
"1576"	11225	2
"1577"	11227	2
"1578"	11231	2
"1579"	11232	2
"1580"	11233	2
"1581"	11235	2
"1582"	11237	2
"1583"	11244	2
"1584"	11251	2
"1585"	11252	2
"1586"	11253	2
"1587"	11255	2
"1588"	11257	2
"1589"	11311	1
"1590"	11312	2
"1591"	11313	3
"1592"	11315	3
"1593"	11321	2
"1594"	11322	2
"1595"	11323	2
"1596"	11324	2
"1597"	11325	2
"1598"	11327	2
"1599"	11331	3
"1600"	11332	2
"1601"	11333	3
"1602"	11335	3
"1603"	11337	3
"1604"	11345	3
"1605"	11351	3
"1606"	11352	2
"1607"	11353	3
"1608"	11355	3
"1609"	11357	3
"1610"	11371	3
"1611"	11372	2
"1612"	11373	3
"1613"	11375	3
"1614"	11377	3
"1615"	11413	3
"1616"	11421	2
"1617"	11422	2
"1618"	11431	3
"1619"	11432	2
"1620"	11433	3
"1621"	11442	2
"1622"	11511	1
"1623"	11512	2
"1624"	11513	3
"1625"	11515	1
"1626"	11517	99
"1627"	11521	2
"1628"	11522	2
"1629"	11523	2
"1630"	11525	2
"1631"	11527	2
"1632"	11531	3
"1633"	11532	2
"1634"	11533	3
"1635"	11535	3
"1636"	11537	3
"1637"	11541	99
"1638"	11542	2
"1639"	11544	99
"1640"	11545	99
"1641"	11551	1
"1642"	11552	2
"1643"	11553	3
"1644"	11555	5
"1645"	11557	99
"1646"	11571	99
"1647"	11572	2
"1648"	11573	3
"1649"	11575	99
"1650"	11711	1
"1651"	11712	2
"1652"	11713	3
"1653"	11715	99
"1654"	11733	3
"1655"	11751	99
"1656"	11752	2
"1657"	11753	3
"1658"	11755	99
"1659"	11757	99
"1660"	11771	1
"1661"	11772	2
"1662"	11773	3
"1663"	11775	99
"1664"	11777	7
"1665"	12111	1
"1666"	12112	2
"1667"	12113	2
"1668"	12115	2
"1669"	12121	2
"1670"	12122	2
"1671"	12123	2
"1672"	12125	2
"1673"	12131	2
"1674"	12132	2
"1675"	12133	2
"1676"	12135	2
"1677"	12137	2
"1678"	12151	2
"1679"	12152	2
"1680"	12153	2
"1681"	12155	2
"1682"	12157	2
"1683"	12211	2
"1684"	12212	2
"1685"	12213	2
"1686"	12215	2
"1687"	12217	2
"1688"	12221	2
"1689"	12222	2
"1690"	12223	2
"1691"	12224	2
"1692"	12225	2
"1693"	12227	2
"1694"	12231	2
"1695"	12232	2
"1696"	12233	2
"1697"	12234	2
"1698"	12235	2
"1699"	12237	2
"1700"	12242	2
"1701"	12243	2
"1702"	12244	2
"1703"	12251	2
"1704"	12252	2
"1705"	12253	2
"1706"	12254	2
"1707"	12255	2
"1708"	12257	2
"1709"	12272	2
"1710"	12273	2
"1711"	12275	2
"1712"	12311	2
"1713"	12312	2
"1714"	12313	2
"1715"	12315	2
"1716"	12317	2
"1717"	12321	2
"1718"	12322	2
"1719"	12323	2
"1720"	12324	2
"1721"	12325	2
"1722"	12327	2
"1723"	12331	2
"1724"	12332	2
"1725"	12333	2
"1726"	12334	2
"1727"	12335	2
"1728"	12337	2
"1729"	12342	2
"1730"	12343	2
"1731"	12344	2
"1732"	12351	2
"1733"	12352	2
"1734"	12353	2
"1735"	12355	2
"1736"	12357	2
"1737"	12371	2
"1738"	12372	2
"1739"	12373	2
"1740"	12375	2
"1741"	12377	2
"1742"	12422	2
"1743"	12423	2
"1744"	12424	2
"1745"	12425	2
"1746"	12432	2
"1747"	12433	2
"1748"	12442	2
"1749"	12444	2
"1750"	12447	2
"1751"	12452	2
"1752"	12453	2
"1753"	12511	2
"1754"	12512	2
"1755"	12513	2
"1756"	12515	2
"1757"	12517	2
"1758"	12521	2
"1759"	12522	2
"1760"	12523	2
"1761"	12524	2
"1762"	12525	2
"1763"	12527	2
"1764"	12531	2
"1765"	12532	2
"1766"	12533	2
"1767"	12534	2
"1768"	12535	2
"1769"	12537	2
"1770"	12542	2
"1771"	12544	2
"1772"	12545	2
"1773"	12551	2
"1774"	12552	2
"1775"	12553	2
"1776"	12554	2
"1777"	12555	2
"1778"	12557	2
"1779"	12571	2
"1780"	12572	2
"1781"	12573	2
"1782"	12575	2
"1783"	12577	2
"1784"	12721	2
"1785"	12725	2
"1786"	12733	2
"1787"	12752	2
"1788"	12753	2
"1789"	12755	2
"1790"	12757	2
"1791"	12771	2
"1792"	12772	2
"1793"	12773	2
"1794"	12775	2
"1795"	12777	2
"1796"	13111	1
"1797"	13112	2
"1798"	13113	3
"1799"	13115	3
"1800"	13117	3
"1801"	13121	2
"1802"	13122	2
"1803"	13123	2
"1804"	13125	2
"1805"	13127	2
"1806"	13131	3
"1807"	13132	2
"1808"	13133	3
"1809"	13135	3
"1810"	13137	3
"1811"	13141	3
"1812"	13145	3
"1813"	13147	3
"1814"	13151	3
"1815"	13152	2
"1816"	13153	3
"1817"	13154	3
"1818"	13155	3
"1819"	13157	3
"1820"	13172	2
"1821"	13173	3
"1822"	13175	3
"1823"	13211	2
"1824"	13212	2
"1825"	13213	2
"1826"	13215	2
"1827"	13217	2
"1828"	13221	2
"1829"	13222	2
"1830"	13223	2
"1831"	13224	2
"1832"	13225	2
"1833"	13227	2
"1834"	13231	2
"1835"	13232	2
"1836"	13233	2
"1837"	13234	2
"1838"	13235	2
"1839"	13237	2
"1840"	13242	2
"1841"	13244	2
"1842"	13245	2
"1843"	13251	2
"1844"	13252	2
"1845"	13253	2
"1846"	13254	2
"1847"	13255	2
"1848"	13257	2
"1849"	13272	2
"1850"	13273	2
"1851"	13275	2
"1852"	13311	3
"1853"	13312	2
"1854"	13313	3
"1855"	13315	3
"1856"	13317	3
"1857"	13321	2
"1858"	13322	2
"1859"	13323	2
"1860"	13324	2
"1861"	13325	2
"1862"	13327	2
"1863"	13331	3
"1864"	13332	2
"1865"	13333	3
"1866"	13334	3
"1867"	13335	3
"1868"	13337	3
"1869"	13341	3
"1870"	13342	2
"1871"	13343	3
"1872"	13345	3
"1873"	13351	3
"1874"	13352	2
"1875"	13353	3
"1876"	13355	3
"1877"	13357	3
"1878"	13371	3
"1879"	13372	2
"1880"	13373	3
"1881"	13375	3
"1882"	13377	3
"1883"	13412	2
"1884"	13422	2
"1885"	13423	2
"1886"	13424	2
"1887"	13425	2
"1888"	13427	2
"1889"	13431	3
"1890"	13432	2
"1891"	13433	3
"1892"	13434	3
"1893"	13435	3
"1894"	13437	3
"1895"	13442	2
"1896"	13444	3
"1897"	13452	2
"1898"	13453	3
"1899"	13454	3
"1900"	13455	3
"1901"	13457	3
"1902"	13511	3
"1903"	13512	2
"1904"	13513	3
"1905"	13515	3
"1906"	13517	3
"1907"	13521	2
"1908"	13522	2
"1909"	13523	2
"1910"	13524	2
"1911"	13525	2
"1912"	13527	2
"1913"	13531	3
"1914"	13532	2
"1915"	13533	3
"1916"	13534	3
"1917"	13535	3
"1918"	13537	3
"1919"	13542	2
"1920"	13543	3
"1921"	13545	3
"1922"	13547	3
"1923"	13551	3
"1924"	13552	2
"1925"	13553	3
"1926"	13554	3
"1927"	13555	3
"1928"	13557	3
"1929"	13571	3
"1930"	13572	2
"1931"	13573	3
"1932"	13575	3
"1933"	13711	3
"1934"	13712	2
"1935"	13713	3
"1936"	13715	3
"1937"	13717	3
"1938"	13722	2
"1939"	13725	2
"1940"	13727	2
"1941"	13731	3
"1942"	13735	3
"1943"	13751	3
"1944"	13752	2
"1945"	13753	3
"1946"	13755	3
"1947"	13757	3
"1948"	13771	3
"1949"	13772	2
"1950"	13773	3
"1951"	13775	3
"1952"	13777	3
"1953"	14111	1
"1954"	14115	99
"1955"	14121	2
"1956"	14125	2
"1957"	14135	3
"1958"	14142	2
"1959"	14144	4
"1960"	14145	99
"1961"	14147	99
"1962"	14151	99
"1963"	14152	2
"1964"	14155	99
"1965"	14211	2
"1966"	14222	2
"1967"	14223	2
"1968"	14224	2
"1969"	14225	2
"1970"	14232	2
"1971"	14233	2
"1972"	14234	2
"1973"	14235	2
"1974"	14237	2
"1975"	14242	2
"1976"	14243	2
"1977"	14244	2
"1978"	14245	2
"1979"	14251	2
"1980"	14252	2
"1981"	14253	2
"1982"	14254	2
"1983"	14255	2
"1984"	14311	3
"1985"	14322	2
"1986"	14325	2
"1987"	14332	2
"1988"	14333	3
"1989"	14335	3
"1990"	14342	2
"1991"	14344	3
"1992"	14354	3
"1993"	14355	3
"1994"	14422	2
"1995"	14423	2
"1996"	14424	2
"1997"	14425	2
"1998"	14427	2
"1999"	14432	2
"2000"	14434	3
"2001"	14441	4
"2002"	14442	2
"2003"	14443	3
"2004"	14444	4
"2005"	14445	99
"2006"	14447	99
"2007"	14452	2
"2008"	14453	3
"2009"	14454	99
"2010"	14455	99
"2011"	14511	99
"2012"	14512	2
"2013"	14515	99
"2014"	14522	2
"2015"	14523	2
"2016"	14524	2
"2017"	14525	2
"2018"	14532	2
"2019"	14533	3
"2020"	14534	3
"2021"	14535	3
"2022"	14542	2
"2023"	14543	3
"2024"	14544	99
"2025"	14545	99
"2026"	14547	99
"2027"	14551	99
"2028"	14552	2
"2029"	14553	3
"2030"	14554	99
"2031"	14555	99
"2032"	14747	99
"2033"	15111	1
"2034"	15112	2
"2035"	15113	3
"2036"	15115	1
"2037"	15117	99
"2038"	15121	2
"2039"	15122	2
"2040"	15123	2
"2041"	15125	2
"2042"	15131	3
"2043"	15132	2
"2044"	15133	3
"2045"	15135	3
"2046"	15137	3
"2047"	15141	99
"2048"	15144	99
"2049"	15145	99
"2050"	15151	1
"2051"	15152	2
"2052"	15153	3
"2053"	15155	5
"2054"	15157	99
"2055"	15171	99
"2056"	15172	2
"2057"	15173	3
"2058"	15175	99
"2059"	15211	2
"2060"	15212	2
"2061"	15213	2
"2062"	15215	2
"2063"	15217	2
"2064"	15221	2
"2065"	15222	2
"2066"	15223	2
"2067"	15224	2
"2068"	15225	2
"2069"	15227	2
"2070"	15231	2
"2071"	15232	2
"2072"	15233	2
"2073"	15234	2
"2074"	15235	2
"2075"	15237	2
"2076"	15242	2
"2077"	15243	2
"2078"	15244	2
"2079"	15245	2
"2080"	15251	2
"2081"	15252	2
"2082"	15253	2
"2083"	15254	2
"2084"	15255	2
"2085"	15257	2
"2086"	15272	2
"2087"	15273	2
"2088"	15311	3
"2089"	15312	2
"2090"	15313	3
"2091"	15315	3
"2092"	15317	3
"2093"	15321	2
"2094"	15322	2
"2095"	15323	2
"2096"	15324	2
"2097"	15325	2
"2098"	15327	2
"2099"	15331	3
"2100"	15332	2
"2101"	15333	3
"2102"	15334	3
"2103"	15335	3
"2104"	15337	3
"2105"	15342	2
"2106"	15343	3
"2107"	15344	3
"2108"	15345	3
"2109"	15351	3
"2110"	15352	2
"2111"	15353	3
"2112"	15354	3
"2113"	15355	3
"2114"	15357	3
"2115"	15371	3
"2116"	15372	2
"2117"	15373	3
"2118"	15375	3
"2119"	15377	3
"2120"	15412	2
"2121"	15415	99
"2122"	15421	2
"2123"	15422	2
"2124"	15423	2
"2125"	15424	2
"2126"	15425	2
"2127"	15432	2
"2128"	15433	3
"2129"	15434	3
"2130"	15435	3
"2131"	15442	2
"2132"	15443	3
"2133"	15444	99
"2134"	15445	99
"2135"	15447	99
"2136"	15451	99
"2137"	15452	2
"2138"	15453	3
"2139"	15454	99
"2140"	15455	99
"2141"	15457	99
"2142"	15511	1
"2143"	15512	2
"2144"	15513	3
"2145"	15514	99
"2146"	15515	5
"2147"	15517	99
"2148"	15521	2
"2149"	15522	2
"2150"	15523	2
"2151"	15524	2
"2152"	15525	2
"2153"	15527	2
"2154"	15531	3
"2155"	15532	2
"2156"	15533	3
"2157"	15534	3
"2158"	15535	3
"2159"	15537	3
"2160"	15541	99
"2161"	15542	2
"2162"	15543	3
"2163"	15544	99
"2164"	15545	99
"2165"	15547	99
"2166"	15551	5
"2167"	15552	2
"2168"	15553	3
"2169"	15554	99
"2170"	15555	5
"2171"	15557	99
"2172"	15572	2
"2173"	15573	3
"2174"	15575	99
"2175"	15577	99
"2176"	15712	2
"2177"	15713	3
"2178"	15715	99
"2179"	15722	2
"2180"	15725	2
"2181"	15727	2
"2182"	15731	3
"2183"	15733	3
"2184"	15735	3
"2185"	15751	99
"2186"	15752	2
"2187"	15753	3
"2188"	15755	99
"2189"	15757	99
"2190"	15771	99
"2191"	15772	2
"2192"	15773	3
"2193"	15775	99
"2194"	15777	99
"2195"	17111	1
"2196"	17112	2
"2197"	17113	3
"2198"	17115	99
"2199"	17121	2
"2200"	17122	2
"2201"	17123	2
"2202"	17125	2
"2203"	17131	3
"2204"	17132	2
"2205"	17133	3
"2206"	17135	3
"2207"	17151	99
"2208"	17152	2
"2209"	17153	3
"2210"	17155	99
"2211"	17157	99
"2212"	17175	99
"2213"	17211	2
"2214"	17212	2
"2215"	17213	2
"2216"	17215	2
"2217"	17221	2
"2218"	17222	2
"2219"	17223	2
"2220"	17224	2
"2221"	17225	2
"2222"	17227	2
"2223"	17231	2
"2224"	17232	2
"2225"	17233	2
"2226"	17234	2
"2227"	17235	2
"2228"	17237	2
"2229"	17244	2
"2230"	17251	2
"2231"	17252	2
"2232"	17253	2
"2233"	17254	2
"2234"	17255	2
"2235"	17257	2
"2236"	17311	3
"2237"	17312	2
"2238"	17313	3
"2239"	17315	3
"2240"	17321	2
"2241"	17322	2
"2242"	17323	2
"2243"	17325	2
"2244"	17331	3
"2245"	17332	2
"2246"	17333	3
"2247"	17335	3
"2248"	17337	3
"2249"	17351	3
"2250"	17352	2
"2251"	17353	3
"2252"	17355	3
"2253"	17357	3
"2254"	17371	3
"2255"	17372	2
"2256"	17373	3
"2257"	17375	3
"2258"	17377	3
"2259"	17422	2
"2260"	17424	2
"2261"	17444	99
"2262"	17511	99
"2263"	17512	2
"2264"	17513	3
"2265"	17515	99
"2266"	17521	2
"2267"	17522	2
"2268"	17523	2
"2269"	17524	2
"2270"	17525	2
"2271"	17527	2
"2272"	17531	3
"2273"	17532	2
"2274"	17533	3
"2275"	17534	3
"2276"	17535	3
"2277"	17544	99
"2278"	17551	99
"2279"	17552	2
"2280"	17553	3
"2281"	17555	99
"2282"	17557	99
"2283"	17571	99
"2284"	17572	2
"2285"	17573	3
"2286"	17575	99
"2287"	17711	1
"2288"	17712	2
"2289"	17713	3
"2290"	17715	99
"2291"	17717	7
"2292"	17721	2
"2293"	17722	2
"2294"	17723	2
"2295"	17725	2
"2296"	17727	2
"2297"	17732	2
"2298"	17733	3
"2299"	17735	3
"2300"	17737	3
"2301"	17747	99
"2302"	17751	99
"2303"	17752	2
"2304"	17753	3
"2305"	17755	99
"2306"	17757	99
"2307"	17771	7
"2308"	17772	2
"2309"	17773	3
"2310"	17775	99
"2311"	17777	7
"2312"	21111	1
"2313"	21112	2
"2314"	21113	2
"2315"	21115	2
"2316"	21121	2
"2317"	21122	2
"2318"	21123	2
"2319"	21125	2
"2320"	21131	2
"2321"	21132	2
"2322"	21133	2
"2323"	21135	2
"2324"	21151	2
"2325"	21152	2
"2326"	21153	2
"2327"	21154	2
"2328"	21155	2
"2329"	21211	2
"2330"	21212	2
"2331"	21213	2
"2332"	21215	2
"2333"	21221	2
"2334"	21222	2
"2335"	21223	2
"2336"	21224	2
"2337"	21225	2
"2338"	21227	2
"2339"	21231	2
"2340"	21232	2
"2341"	21233	2
"2342"	21234	2
"2343"	21235	2
"2344"	21237	2
"2345"	21242	2
"2346"	21244	2
"2347"	21251	2
"2348"	21252	2
"2349"	21253	2
"2350"	21254	2
"2351"	21255	2
"2352"	21257	2
"2353"	21311	2
"2354"	21312	2
"2355"	21313	2
"2356"	21315	2
"2357"	21321	2
"2358"	21322	2
"2359"	21323	2
"2360"	21324	2
"2361"	21325	2
"2362"	21327	2
"2363"	21331	2
"2364"	21332	2
"2365"	21333	2
"2366"	21334	2
"2367"	21335	2
"2368"	21337	2
"2369"	21342	2
"2370"	21344	2
"2371"	21351	2
"2372"	21352	2
"2373"	21353	2
"2374"	21354	2
"2375"	21355	2
"2376"	21357	2
"2377"	21372	2
"2378"	21373	2
"2379"	21375	2
"2380"	21377	2
"2381"	21422	2
"2382"	21424	2
"2383"	21434	2
"2384"	21442	2
"2385"	21444	2
"2386"	21445	2
"2387"	21447	2
"2388"	21452	2
"2389"	21453	2
"2390"	21454	2
"2391"	21455	2
"2392"	21511	2
"2393"	21512	2
"2394"	21513	2
"2395"	21515	2
"2396"	21521	2
"2397"	21522	2
"2398"	21523	2
"2399"	21524	2
"2400"	21525	2
"2401"	21527	2
"2402"	21531	2
"2403"	21532	2
"2404"	21533	2
"2405"	21535	2
"2406"	21537	2
"2407"	21542	2
"2408"	21544	2
"2409"	21547	2
"2410"	21551	2
"2411"	21552	2
"2412"	21553	2
"2413"	21555	2
"2414"	21557	2
"2415"	22111	2
"2416"	22112	2
"2417"	22113	2
"2418"	22115	2
"2419"	22121	2
"2420"	22122	2
"2421"	22123	2
"2422"	22124	2
"2423"	22125	2
"2424"	22127	2
"2425"	22131	2
"2426"	22132	2
"2427"	22133	2
"2428"	22135	2
"2429"	22137	2
"2430"	22141	2
"2431"	22142	2
"2432"	22143	2
"2433"	22144	2
"2434"	22145	2
"2435"	22147	2
"2436"	22151	2
"2437"	22152	2
"2438"	22153	2
"2439"	22154	2
"2440"	22155	2
"2441"	22157	2
"2442"	22211	2
"2443"	22212	2
"2444"	22213	2
"2445"	22214	2
"2446"	22215	2
"2447"	22217	2
"2448"	22221	2
"2449"	22222	2
"2450"	22223	2
"2451"	22224	2
"2452"	22225	2
"2453"	22227	2
"2454"	22231	2
"2455"	22232	2
"2456"	22233	2
"2457"	22234	2
"2458"	22235	2
"2459"	22237	2
"2460"	22241	2
"2461"	22242	2
"2462"	22243	2
"2463"	22244	2
"2464"	22245	2
"2465"	22247	2
"2466"	22251	2
"2467"	22252	2
"2468"	22253	2
"2469"	22254	2
"2470"	22255	2
"2471"	22257	2
"2472"	22272	2
"2473"	22273	2
"2474"	22274	2
"2475"	22275	2
"2476"	22277	2
"2477"	22311	2
"2478"	22312	2
"2479"	22313	2
"2480"	22314	2
"2481"	22315	2
"2482"	22317	2
"2483"	22321	2
"2484"	22322	2
"2485"	22323	2
"2486"	22324	2
"2487"	22325	2
"2488"	22327	2
"2489"	22331	2
"2490"	22332	2
"2491"	22333	2
"2492"	22334	2
"2493"	22335	2
"2494"	22337	2
"2495"	22341	2
"2496"	22342	2
"2497"	22343	2
"2498"	22344	2
"2499"	22345	2
"2500"	22347	2
"2501"	22351	2
"2502"	22352	2
"2503"	22353	2
"2504"	22354	2
"2505"	22355	2
"2506"	22357	2
"2507"	22371	2
"2508"	22372	2
"2509"	22373	2
"2510"	22374	2
"2511"	22375	2
"2512"	22377	2
"2513"	22412	2
"2514"	22414	2
"2515"	22415	2
"2516"	22421	2
"2517"	22422	2
"2518"	22423	2
"2519"	22424	2
"2520"	22425	2
"2521"	22427	2
"2522"	22431	2
"2523"	22432	2
"2524"	22433	2
"2525"	22434	2
"2526"	22435	2
"2527"	22437	2
"2528"	22441	2
"2529"	22442	2
"2530"	22443	2
"2531"	22444	2
"2532"	22445	2
"2533"	22447	2
"2534"	22451	2
"2535"	22452	2
"2536"	22453	2
"2537"	22454	2
"2538"	22455	2
"2539"	22457	2
"2540"	22472	2
"2541"	22473	2
"2542"	22474	2
"2543"	22475	2
"2544"	22477	2
"2545"	22511	2
"2546"	22512	2
"2547"	22513	2
"2548"	22515	2
"2549"	22517	2
"2550"	22521	2
"2551"	22522	2
"2552"	22523	2
"2553"	22524	2
"2554"	22525	2
"2555"	22527	2
"2556"	22531	2
"2557"	22532	2
"2558"	22533	2
"2559"	22534	2
"2560"	22535	2
"2561"	22537	2
"2562"	22541	2
"2563"	22542	2
"2564"	22543	2
"2565"	22544	2
"2566"	22545	2
"2567"	22547	2
"2568"	22551	2
"2569"	22552	2
"2570"	22553	2
"2571"	22554	2
"2572"	22555	2
"2573"	22557	2
"2574"	22572	2
"2575"	22573	2
"2576"	22574	2
"2577"	22575	2
"2578"	22577	2
"2579"	22712	2
"2580"	22713	2
"2581"	22715	2
"2582"	22722	2
"2583"	22723	2
"2584"	22724	2
"2585"	22725	2
"2586"	22727	2
"2587"	22731	2
"2588"	22732	2
"2589"	22733	2
"2590"	22734	2
"2591"	22735	2
"2592"	22737	2
"2593"	22741	2
"2594"	22742	2
"2595"	22743	2
"2596"	22744	2
"2597"	22745	2
"2598"	22747	2
"2599"	22751	2
"2600"	22752	2
"2601"	22753	2
"2602"	22754	2
"2603"	22755	2
"2604"	22757	2
"2605"	22772	2
"2606"	22773	2
"2607"	22774	2
"2608"	22775	2
"2609"	22777	2
"2610"	23111	2
"2611"	23112	2
"2612"	23113	2
"2613"	23115	2
"2614"	23121	2
"2615"	23122	2
"2616"	23123	2
"2617"	23124	2
"2618"	23125	2
"2619"	23127	2
"2620"	23131	2
"2621"	23132	2
"2622"	23133	2
"2623"	23134	2
"2624"	23135	2
"2625"	23137	2
"2626"	23142	2
"2627"	23143	2
"2628"	23144	2
"2629"	23145	2
"2630"	23147	2
"2631"	23151	2
"2632"	23152	2
"2633"	23153	2
"2634"	23154	2
"2635"	23155	2
"2636"	23157	2
"2637"	23211	2
"2638"	23212	2
"2639"	23213	2
"2640"	23214	2
"2641"	23215	2
"2642"	23217	2
"2643"	23221	2
"2644"	23222	2
"2645"	23223	2
"2646"	23224	2
"2647"	23225	2
"2648"	23227	2
"2649"	23231	2
"2650"	23232	2
"2651"	23233	2
"2652"	23234	2
"2653"	23235	2
"2654"	23237	2
"2655"	23241	2
"2656"	23242	2
"2657"	23243	2
"2658"	23244	2
"2659"	23245	2
"2660"	23247	2
"2661"	23251	2
"2662"	23252	2
"2663"	23253	2
"2664"	23254	2
"2665"	23255	2
"2666"	23257	2
"2667"	23272	2
"2668"	23273	2
"2669"	23274	2
"2670"	23275	2
"2671"	23277	2
"2672"	23311	2
"2673"	23312	2
"2674"	23313	2
"2675"	23315	2
"2676"	23317	2
"2677"	23321	2
"2678"	23322	2
"2679"	23323	2
"2680"	23324	2
"2681"	23325	2
"2682"	23327	2
"2683"	23331	2
"2684"	23332	2
"2685"	23333	3
"2686"	23334	2
"2687"	23335	2
"2688"	23337	2
"2689"	23342	2
"2690"	23343	2
"2691"	23344	2
"2692"	23345	2
"2693"	23347	2
"2694"	23351	2
"2695"	23352	2
"2696"	23353	2
"2697"	23354	2
"2698"	23355	2
"2699"	23357	2
"2700"	23371	2
"2701"	23372	2
"2702"	23373	2
"2703"	23374	2
"2704"	23375	2
"2705"	23377	2
"2706"	23412	2
"2707"	23414	2
"2708"	23421	2
"2709"	23422	2
"2710"	23423	2
"2711"	23424	2
"2712"	23425	2
"2713"	23427	2
"2714"	23431	2
"2715"	23432	2
"2716"	23433	2
"2717"	23434	2
"2718"	23435	2
"2719"	23437	2
"2720"	23441	2
"2721"	23442	2
"2722"	23443	2
"2723"	23444	2
"2724"	23445	2
"2725"	23447	2
"2726"	23451	2
"2727"	23452	2
"2728"	23453	2
"2729"	23454	2
"2730"	23455	2
"2731"	23457	2
"2732"	23472	2
"2733"	23473	2
"2734"	23474	2
"2735"	23475	2
"2736"	23477	2
"2737"	23511	2
"2738"	23512	2
"2739"	23513	2
"2740"	23515	2
"2741"	23517	2
"2742"	23521	2
"2743"	23522	2
"2744"	23523	2
"2745"	23524	2
"2746"	23525	2
"2747"	23527	2
"2748"	23531	2
"2749"	23532	2
"2750"	23533	2
"2751"	23534	2
"2752"	23535	2
"2753"	23537	2
"2754"	23541	2
"2755"	23542	2
"2756"	23543	2
"2757"	23544	2
"2758"	23545	2
"2759"	23547	2
"2760"	23551	2
"2761"	23552	2
"2762"	23553	2
"2763"	23554	2
"2764"	23555	2
"2765"	23557	2
"2766"	23572	2
"2767"	23573	2
"2768"	23574	2
"2769"	23575	2
"2770"	23577	2
"2771"	23712	2
"2772"	23713	2
"2773"	23715	2
"2774"	23717	2
"2775"	23722	2
"2776"	23723	2
"2777"	23724	2
"2778"	23725	2
"2779"	23727	2
"2780"	23731	2
"2781"	23732	2
"2782"	23733	2
"2783"	23734	2
"2784"	23735	2
"2785"	23737	2
"2786"	23742	2
"2787"	23743	2
"2788"	23744	2
"2789"	23745	2
"2790"	23747	2
"2791"	23751	2
"2792"	23752	2
"2793"	23753	2
"2794"	23754	2
"2795"	23755	2
"2796"	23757	2
"2797"	23772	2
"2798"	23773	2
"2799"	23774	2
"2800"	23775	2
"2801"	23777	2
"2802"	24111	2
"2803"	24112	2
"2804"	24121	2
"2805"	24122	2
"2806"	24123	2
"2807"	24125	2
"2808"	24127	2
"2809"	24132	2
"2810"	24133	2
"2811"	24135	2
"2812"	24137	2
"2813"	24141	2
"2814"	24142	2
"2815"	24143	2
"2816"	24144	2
"2817"	24145	2
"2818"	24147	2
"2819"	24151	2
"2820"	24152	2
"2821"	24153	2
"2822"	24154	2
"2823"	24155	2
"2824"	24157	2
"2825"	24211	2
"2826"	24212	2
"2827"	24213	2
"2828"	24214	2
"2829"	24215	2
"2830"	24221	2
"2831"	24222	2
"2832"	24223	2
"2833"	24224	2
"2834"	24225	2
"2835"	24227	2
"2836"	24231	2
"2837"	24232	2
"2838"	24233	2
"2839"	24234	2
"2840"	24235	2
"2841"	24237	2
"2842"	24241	2
"2843"	24242	2
"2844"	24243	2
"2845"	24244	2
"2846"	24245	2
"2847"	24247	2
"2848"	24251	2
"2849"	24252	2
"2850"	24253	2
"2851"	24254	2
"2852"	24255	2
"2853"	24257	2
"2854"	24272	2
"2855"	24273	2
"2856"	24274	2
"2857"	24275	2
"2858"	24277	2
"2859"	24311	2
"2860"	24312	2
"2861"	24313	2
"2862"	24315	2
"2863"	24322	2
"2864"	24323	2
"2865"	24324	2
"2866"	24325	2
"2867"	24327	2
"2868"	24331	2
"2869"	24332	2
"2870"	24333	2
"2871"	24334	2
"2872"	24335	2
"2873"	24337	2
"2874"	24342	2
"2875"	24343	2
"2876"	24344	2
"2877"	24345	2
"2878"	24347	2
"2879"	24351	2
"2880"	24352	2
"2881"	24353	2
"2882"	24354	2
"2883"	24355	2
"2884"	24357	2
"2885"	24372	2
"2886"	24373	2
"2887"	24374	2
"2888"	24375	2
"2889"	24377	2
"2890"	24412	2
"2891"	24414	2
"2892"	24421	2
"2893"	24422	2
"2894"	24423	2
"2895"	24424	2
"2896"	24425	2
"2897"	24427	2
"2898"	24432	2
"2899"	24433	2
"2900"	24434	2
"2901"	24435	2
"2902"	24437	2
"2903"	24441	2
"2904"	24442	2
"2905"	24443	2
"2906"	24444	4
"2907"	24445	2
"2908"	24447	2
"2909"	24451	2
"2910"	24452	2
"2911"	24453	2
"2912"	24454	2
"2913"	24455	2
"2914"	24457	2
"2915"	24472	2
